"asset_id","local_path","source_kind","author_recorded","source_url_recorded","license_recorded","legal_verification","status","owner","evidence"
"place-tierra-del-fuego-national-park-gallery-1","media/places/tierra-del-fuego-national-park/gallery-1.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-tierra-del-fuego-national-park-gallery-4","media/places/tierra-del-fuego-national-park/gallery-4.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-cordoba-hero","media/places/cordoba/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-estero-ibera-hero","media/places/estero-ibera/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-talampaya-hero","media/places/talampaya/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-cafayate-hero","media/places/cafayate/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-cafayate-gallery-1","media/argentina-travel/cafayate/1621346659999-cf_2012_014_salta_cafayate_5d2_4020_con_mas_cielo.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-cafayate-gallery-2","media/argentina-travel/cafayate/1621346677338-sin_t_tulo_7.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-cafayate-gallery-3","media/argentina-travel/cafayate/1621346684361-vc___ruta_del_vino___vi_edos___eliseo_miciu.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-cafayate-hero","media/argentina-travel/cafayate/1621346641103-sin_t_tulo_4.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-tilcara-hero","media/places/tilcara/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-tilcara-gallery-1","media/argentina-travel/tilcara/1623769637086-jujuy_quebrada_tilcara_cuevas_waira_canon_mk_iv__34_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-tilcara-gallery-2","media/argentina-travel/tilcara/1623769645852-jujuy_quebrada_tilcara_hotel_villa_del_cielo_y_nuevo_prorgeso_cano","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-tilcara-gallery-3","media/argentina-travel/tilcara/1623769652807-jujuy_quebrada_tilcara_cuevas_waira_canon_mk_iv__33_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-tilcara-hero","media/argentina-travel/tilcara/1623769629306-jujuy_quebrada_tilcara_hotel_villa_del_cielo_y_nuevo_prorgeso_cano","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-quebrada-de-humahuaca-hero","media/places/quebrada-de-humahuaca/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-quebrada-de-humahuaca-gallery-1","media/argentina-travel/quebrada-de-humahuaca/1624745885599-quebrada_humahuaca___cerro_pollera_de_la_colla_o_yacoraite___herna","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-quebrada-de-humahuaca-gallery-2","media/argentina-travel/quebrada-de-humahuaca/1624745892185-jujuy__58_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-quebrada-de-humahuaca-gallery-3","media/argentina-travel/quebrada-de-humahuaca/1624745909837-jujuy_quebrada_humahuaca_pueblo_drone_dji_mavic_pro__16_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-quebrada-de-humahuaca-hero","media/argentina-travel/quebrada-de-humahuaca/1624745854240-jujuy_quebrada_humahuaca_pueblo_drone_dji_mavic_pro__15_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-salinas-grandes-hero","media/places/salinas-grandes/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-salinas-grandes-gallery-1","media/argentina-travel/salinas-grandes/1623702009280-salinas_grandes__jujuy__hernan_paganini.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-salinas-grandes-gallery-2","media/argentina-travel/salinas-grandes/1623702015924-salinas_grandes__hernan_paganini.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-salinas-grandes-gallery-3","media/argentina-travel/salinas-grandes/1623702020679-jujuy_puna_sur_salinas_canon_mk_iv__15_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-salinas-grandes-hero","media/argentina-travel/salinas-grandes/1623701998891-salinas_grandes__jujuy___mirjam_letsch_jujuy__46____.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-san-martin-de-los-andes-hero","media/places/san-martin-de-los-andes/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-martin-de-los-andes-gallery-1","media/argentina-travel/san-martin-de-los-andes/1628781632417-senderismo__pucar__sma.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-martin-de-los-andes-gallery-2","media/argentina-travel/san-martin-de-los-andes/1628781641462-foto_drone_cumbre_quilanlahue_verical.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-martin-de-los-andes-gallery-3","media/argentina-travel/san-martin-de-los-andes/1628781647814-mountain_bike_hua_hum_pnl_sma_dsc03428.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-martin-de-los-andes-hero","media/argentina-travel/san-martin-de-los-andes/1628781619905-fotodrone_ruta_7_lagos.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-villa-la-angostura-hero","media/places/villa-la-angostura/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-villa-la-angostura-gallery-1","media/argentina-travel/villa-la-angostura/1628523011264-vla_istmoquetrihue_mavikiipro.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-villa-la-angostura-gallery-2","media/argentina-travel/villa-la-angostura/1628523016972-vla_bahiamansa_kayaksup_canon6d_5_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-villa-la-angostura-gallery-3","media/argentina-travel/villa-la-angostura/1628523022781-vla_puenteviejoriocorrentoso_fujifilmxt20__1_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-villa-la-angostura-hero","media/argentina-travel/villa-la-angostura/1628523006228-vla_bahiabrava_mavikiipro_2_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","blocked_or_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-rosario-hero","media/places/rosario/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-la-plata-hero","media/places/la-plata/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-tucuman-hero","media/places/tucuman/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"place-san-salvador-de-jujuy-hero","media/places/san-salvador-de-jujuy/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-salvador-de-jujuy-gallery-1","media/argentina-travel/san-salvador-de-jujuy/1623973511979-jujuy_san_salvador_de_jujuy_plaza_belgrano_canon_5d_mkiv__4_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-salvador-de-jujuy-gallery-2","media/argentina-travel/san-salvador-de-jujuy/1623973518191-jujuy_san_salvador_de_jujuy_parque_lineal_canon_5d_mkiv__7_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-salvador-de-jujuy-gallery-3","media/argentina-travel/san-salvador-de-jujuy/1623973523568-jujuy_san_salvador_de_jujuy_museo_lavalle_canon_5d_mkiv__8_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-san-salvador-de-jujuy-hero","media/argentina-travel/san-salvador-de-jujuy/1623973506105-jujuy_san_salvador_de_jujuy_plaza_belgrano_canon_5d_mkiv__13_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
