"asset_id","local_path","role","contexts","exists","width","height","format","alt_recorded","caption_recorded","rights_metadata_complete","issue_codes","highest_severity","status","owner","evidence"
"blog-rich-ibera-national-park-gallery-3","media/blog/rich/ibera-national-park/gallery-3.jpg","gallery","blog:natsionalnyy-park-ibera:rich-gallery","yes","1920","1280","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-ibera-national-park-gallery-4","media/blog/rich/ibera-national-park/gallery-4.jpg","gallery","blog:natsionalnyy-park-ibera:rich-gallery","yes","1920","1280","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-ibera-national-park-gallery-5","media/blog/rich/ibera-national-park/gallery-5.jpg","gallery","blog:natsionalnyy-park-ibera:rich-gallery","yes","5937","3958","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-lanin-national-park-gallery-2","media/blog/rich/lanin-national-park/gallery-2.jpg","gallery","blog:natsionalnyy-park-lanin:rich-gallery","yes","1920","1275","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-lanin-national-park-gallery-3","media/blog/rich/lanin-national-park/gallery-3.jpg","gallery","blog:natsionalnyy-park-lanin:rich-gallery","yes","5848","3365","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-lanin-national-park-gallery-4","media/blog/rich/lanin-national-park/gallery-4.jpg","gallery","blog:natsionalnyy-park-lanin:rich-gallery","yes","1920","1634","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-lanin-national-park-gallery-5","media/blog/rich/lanin-national-park/gallery-5.jpg","gallery","blog:natsionalnyy-park-lanin:rich-gallery","yes","6447","4298","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-alerces-national-park-gallery-2","media/blog/rich/los-alerces-national-park/gallery-2.jpg","gallery","blog:natsionalnyy-park-los-alerses:rich-gallery","yes","1920","1440","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-alerces-national-park-gallery-3","media/blog/rich/los-alerces-national-park/gallery-3.jpg","gallery","blog:natsionalnyy-park-los-alerses:rich-gallery","yes","6016","4016","png","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-alerces-national-park-gallery-4","media/blog/rich/los-alerces-national-park/gallery-4.jpg","gallery","blog:natsionalnyy-park-los-alerses:rich-gallery","yes","6905","4316","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-alerces-national-park-gallery-5","media/blog/rich/los-alerces-national-park/gallery-5.jpg","gallery","blog:natsionalnyy-park-los-alerses:rich-gallery","yes","1920","1280","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-cardones-national-park-gallery-2","media/blog/rich/los-cardones-national-park/gallery-2.jpg","gallery","blog:natsionalnyy-park-los-cardones:rich-gallery","yes","1920","1233","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-cardones-national-park-gallery-3","media/blog/rich/los-cardones-national-park/gallery-3.jpg","gallery","blog:natsionalnyy-park-los-cardones:rich-gallery","yes","1920","1282","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-cardones-national-park-gallery-4","media/blog/rich/los-cardones-national-park/gallery-4.jpg","gallery","blog:natsionalnyy-park-los-cardones:rich-gallery","yes","1920","1080","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-cardones-national-park-gallery-5","media/blog/rich/los-cardones-national-park/gallery-5.jpg","gallery","blog:natsionalnyy-park-los-cardones:rich-gallery","yes","5857","3905","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-patagonia-national-park-gallery-2","media/blog/rich/patagonia-national-park/gallery-2.jpg","gallery","blog:natsionalnyy-park-patagonia:rich-gallery","yes","6379","4253","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-patagonia-national-park-gallery-3","media/blog/rich/patagonia-national-park/gallery-3.jpg","gallery","blog:natsionalnyy-park-patagonia:rich-gallery","yes","5903","3935","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-patagonia-national-park-gallery-4","media/blog/rich/patagonia-national-park/gallery-4.jpg","gallery","blog:natsionalnyy-park-patagonia:rich-gallery","yes","4770","3180","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-patagonia-national-park-gallery-5","media/blog/rich/patagonia-national-park/gallery-5.jpg","gallery","blog:natsionalnyy-park-patagonia:rich-gallery","yes","6192","4125","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-talampaya-national-park-gallery-2","media/blog/rich/talampaya-national-park/gallery-2.jpg","gallery","blog:natsionalnyy-park-talampaya:rich-gallery","yes","5056","3792","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-talampaya-national-park-gallery-3","media/blog/rich/talampaya-national-park/gallery-3.jpg","gallery","blog:natsionalnyy-park-talampaya:rich-gallery","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-talampaya-national-park-gallery-4","media/blog/rich/talampaya-national-park/gallery-4.jpg","gallery","blog:natsionalnyy-park-talampaya:rich-gallery","yes","4278","2403","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-talampaya-national-park-gallery-5","media/blog/rich/talampaya-national-park/gallery-5.jpg","gallery","blog:natsionalnyy-park-talampaya:rich-gallery","yes","3874","3469","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-banado-la-estrella-gallery-2","media/blog/rich/banado-la-estrella/gallery-2.jpg","gallery","blog:banado-la-estrella:rich-gallery","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-banado-la-estrella-gallery-3","media/blog/rich/banado-la-estrella/gallery-3.jpg","gallery","blog:banado-la-estrella:rich-gallery","yes","6016","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-banado-la-estrella-gallery-4","media/blog/rich/banado-la-estrella/gallery-4.jpg","gallery","blog:banado-la-estrella:rich-gallery","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-banado-la-estrella-gallery-5","media/blog/rich/banado-la-estrella/gallery-5.jpg","gallery","blog:banado-la-estrella:rich-gallery","yes","5958","3928","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-northwest-za-5-dney-hero","media/blog/northwest-za-5-dney/hero.jpg","hero","blog:northwest-за-5-дней:card;blog:northwest-за-5-дней:hero;blog:northwest-сезон-дождей:card;blog:northwest-сезон-дождей:hero;blog:ruta-40-sem-ozer:card;blog:ruta-40-sem-ozer:hero;literal:src/lib/blog-post-image-bindings.ts","yes","4096","3072","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-car-rental-hero","media/services/car-rental/hero.jpg","hero","blog:vnutrennie-aviabilety-argentina:card;blog:vnutrennie-aviabilety-argentina:hero;literal:src/data/media-library/stock-cache.json;literal:src/lib/blog-post-image-bindings.ts;page:service:car-rental:hero","yes","5516","3677","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-patagonia-aviabilety","media/blog/patagonia-aviabilety/hero.jpg","hero","blog:kak-dobratsya-v-argentinu:card;blog:kak-dobratsya-v-argentinu:hero;literal:src/lib/blog-post-image-bindings.ts","yes","4800","3200","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-byudzhet-poezdki-argentina","media/blog/byudzhet-poezdki-argentina/hero.jpg","hero","blog:byudzhet-poezdki-argentina:card;blog:byudzhet-poezdki-argentina:hero;literal:src/lib/blog-post-image-bindings.ts","yes","6016","4016","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-stoimost-zhizni-buenos-aires","media/blog/stoimost-zhizni-buenos-aires/hero.jpg","hero","blog:bankovskij-schet-argentina:card;blog:bankovskij-schet-argentina:hero;blog:kak-menyat-dengi-argentina:card;blog:kak-menyat-dengi-argentina:hero;blog:money-бюджет:card;blog:money-бюджет:hero;literal:src/lib/blog-post-image-bindings.ts","yes","6016","4016","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-buenos-aires-rajony","media/blog/buenos-aires-rajony/hero.jpg","hero","blog:buenos-aires-rajony:card;blog:buenos-aires-rajony:hero;literal:src/data/media-library/stock-cache.json;literal:src/lib/blog-post-image-bindings.ts","yes","5837","3897","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-mendoza-vinnyj-gid","media/blog/mendoza-vinnyj-gid/hero.jpg","hero","blog:mendoza-vinnyj-gid:card;blog:mendoza-vinnyj-gid:hero;literal:src/data/media-library/stock-cache.json;literal:src/lib/blog-post-image-bindings.ts","yes","5850","3203","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-vnzh-argentina-rezidenciya","media/blog/vnzh-argentina-rezidenciya/hero.jpg","hero","blog:vnzh-argentina-rezidenciya:card;blog:vnzh-argentina-rezidenciya:hero;literal:src/lib/blog-post-image-bindings.ts","yes","6720","4480","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-bankovskij-schet-argentina","media/blog/bankovskij-schet-argentina/hero.jpg","hero","blog:viza-cifrovogo-kochevnika-argentina:card;blog:viza-cifrovogo-kochevnika-argentina:hero;literal:src/lib/blog-post-image-bindings.ts","yes","6016","4016","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-argentina-tourist-visa-2026","media/blog/argentina-tourist-visa-2026/hero.jpg","hero","blog:dni-cuil-argentina:card;blog:dni-cuil-argentina:hero;literal:src/data/media-library/stock-cache.json;literal:src/lib/blog-post-image-bindings.ts","yes","3000","1687","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-card-visa-support","media/services/cards/visa-support.jpg","card","blog:grazhdanstvo-argentiny:card;blog:grazhdanstvo-argentiny:hero;literal:src/data/media-library/stock-cache.json;literal:src/lib/blog-post-image-bindings.ts","yes","4497","2998","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-patagonia-аренда-авто-section-2","media/blog/patagonia-arenda-avto/hero.jpg","section","blog:patagonia-с-гидом:card;blog:patagonia-с-гидом:hero;blog:patagonia-советы-новичкам:card;blog:patagonia-советы-новичкам:hero;literal:src/data/blog-editorial/patagonia.ts;literal:src/lib/blog-post-image-bindings.ts","yes","4800","3200","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-money-karty-section-1","media/blog/money-karty/section-1.jpg","section","blog:money-наличные:card;blog:money-наличные:hero;blog:money-советы-новичкам:card;blog:money-советы-новичкам:hero;literal:src/lib/blog-post-image-bindings.ts","yes","1920","1440","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-money-karty","media/blog/money-karty/hero.jpg","hero","blog:money-90-дней:card;blog:money-90-дней:hero;literal:src/data/blog-editorial/money-karty.ts;literal:src/lib/blog-post-image-bindings.ts","yes","6016","4016","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-bosques-petrificados-hero","media/argentina-travel/parque-nacional-bosques-petrificados/1624476579387-bosque_petrificado_canon__110_.jpg","hero","kb:parque-nacional-bosques-petrificados:hero","yes","2127","924","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-bosques-petrificados-gallery-1","media/argentina-travel/parque-nacional-bosques-petrificados/1624476589618-b__petrificado_santa_cruz__foto_fernando_orengo__1_.jpg","gallery","kb:parque-nacional-bosques-petrificados:gallery","yes","1547","1156","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-bosques-petrificados-gallery-2","media/argentina-travel/parque-nacional-bosques-petrificados/1624476595812-bosque_pet_santa_cruz_foto_f_orengo.jpg","gallery","kb:parque-nacional-bosques-petrificados:gallery","yes","1497","1122","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-bosques-petrificados-gallery-3","media/argentina-travel/parque-nacional-bosques-petrificados/1624476601387-bosque_petrificado_canon__138_.jpg","gallery","kb:parque-nacional-bosques-petrificados:gallery","yes","2303","1536","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-el-leoncito-hero","media/argentina-travel/parque-nacional-el-leoncito/1627490254427-san_juan___pn_el_leoncito__2_.jpg","hero","kb:parque-nacional-el-leoncito:hero","yes","2113","1409","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-el-leoncito-gallery-1","media/argentina-travel/parque-nacional-el-leoncito/1627490268171-sjbarrealdsc05847.jpg","gallery","kb:parque-nacional-el-leoncito:gallery","yes","2048","1365","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-el-leoncito-gallery-2","media/argentina-travel/parque-nacional-el-leoncito/1627490277818-san_juan___pn_el_leoncito__3_.jpg","gallery","kb:parque-nacional-el-leoncito:gallery","yes","2580","1720","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-el-leoncito-gallery-3","media/argentina-travel/parque-nacional-el-leoncito/1627490284189-carro_a_vela___pampa_el_leoncito_01.jpg","gallery","kb:parque-nacional-el-leoncito:gallery","yes","2500","1674","webp","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"at-parque-nacional-islas-de-santa-fe-hero","media/argentina-travel/parque-nacional-islas-de-santa-fe/1624388804931-caminatas_y_corrida__1_.jpg","hero","kb:parque-nacional-islas-de-santa-fe:hero","yes","960","720","webp","yes","yes","yes","hero_resolution","medium","review_required","Media editor","var/ops/media-rights-readiness.json"
